dataelement,period,orgunit,categoryoptioncombo,attroptioncombo,value,storedby,timestamp
Vm72RwSJPO0,201811,aIwtDsRm2g2,jF6cd1dU990,,950,openmrs.reporting,2018-11-13
Vm72RwSJPO0,201811,av6ts4Npv6C,jF6cd1dU990,,113,openmrs.reporting,2018-11-13
Vm72RwSJPO0,201811,awnwQZnNICo,jF6cd1dU990,,101,openmrs.reporting,2018-11-13
Vm72RwSJPO0,201811,bYjBazVObHK,jF6cd1dU990,,521,openmrs.reporting,2018-11-13
Vm72RwSJPO0,201811,cKNMjkCv6Ne,jF6cd1dU990,,1631,openmrs.reporting,2018-11-13
Vm72RwSJPO0,201811,cML2O0Y5urU,jF6cd1dU990,,103,openmrs.reporting,2018-11-13
Vm72RwSJPO0,201811,cMO6wTE2jfp,jF6cd1dU990,,2050,openmrs.reporting,2018-11-13
Vm72RwSJPO0,201811,cRBP6oHfkl7,jF6cd1dU990,,95,openmrs.reporting,2018-11-13
Vm72RwSJPO0,201811,cel2FRf1BTL,jF6cd1dU990,,188,openmrs.reporting,2018-11-13
Vm72RwSJPO0,201811,d9TLN3eq2Zn,jF6cd1dU990,,69,openmrs.reporting,2018-11-13
Vm72RwSJPO0,201811,dKXHFBSVCD3,jF6cd1dU990,,6020,openmrs.reporting,2018-11-13
Vm72RwSJPO0,201811,dNU0m7vxYmC,jF6cd1dU990,,1096,openmrs.reporting,2018-11-13
Vm72RwSJPO0,201811,eO0EFwUPxXV,jF6cd1dU990,,386,openmrs.reporting,2018-11-13
Vm72RwSJPO0,201811,eQpbiCWNsen,jF6cd1dU990,,1565,openmrs.reporting,2018-11-13
Vm72RwSJPO0,201811,fNaCqIjoREc,jF6cd1dU990,,180,openmrs.reporting,2018-11-13
Vm72RwSJPO0,201811,fTSaWY1pzW8,jF6cd1dU990,,382,openmrs.reporting,2018-11-13
Vm72RwSJPO0,201811,fy4UAe8WycA,jF6cd1dU990,,1095,openmrs.reporting,2018-11-13
Vm72RwSJPO0,201811,gB5msJXYqi3,jF6cd1dU990,,325,openmrs.reporting,2018-11-13
Vm72RwSJPO0,201811,h0qo6CUFlce,jF6cd1dU990,,812,openmrs.reporting,2018-11-13
Vm72RwSJPO0,201811,h2m3erkUjHf,jF6cd1dU990,,440,openmrs.reporting,2018-11-13
Vm72RwSJPO0,201811,hSnC4R4RqoU,jF6cd1dU990,,1591,openmrs.reporting,2018-11-13
Vm72RwSJPO0,201811,ha0dSLCaZIE,jF6cd1dU990,,585,openmrs.reporting,2018-11-13
Vm72RwSJPO0,201811,i4wr3dvAvkZ,jF6cd1dU990,,2042,openmrs.reporting,2018-11-13
Vm72RwSJPO0,201811,iIj56268Js4,jF6cd1dU990,,496,openmrs.reporting,2018-11-13
Vm72RwSJPO0,201811,ilUO2aKgNJ4,jF6cd1dU990,,175,openmrs.reporting,2018-11-13
Vm72RwSJPO0,201811,j4P6U3xOulI,jF6cd1dU990,,1391,openmrs.reporting,2018-11-13
Vm72RwSJPO0,201811,jHY6BqHdRC4,jF6cd1dU990,,230,openmrs.reporting,2018-11-13
Vm72RwSJPO0,201811,jkI0Qt22Vum,jF6cd1dU990,,755,openmrs.reporting,2018-11-13
Vm72RwSJPO0,201811,jwF8bPPkaje,jF6cd1dU990,,128,openmrs.reporting,2018-11-13
Vm72RwSJPO0,201811,kDWjvQ08J30,jF6cd1dU990,,2208,openmrs.reporting,2018-11-13
Vm72RwSJPO0,201811,kJLfIxxGwcq,jF6cd1dU990,,2475,openmrs.reporting,2018-11-13
Vm72RwSJPO0,201811,liHfBLU2YPq,jF6cd1dU990,,480,openmrs.reporting,2018-11-13
Vm72RwSJPO0,201811,mBuKfKfI3Pc,jF6cd1dU990,,214,openmrs.reporting,2018-11-13
Vm72RwSJPO0,201811,mhsbX2lvQO0,jF6cd1dU990,,569,openmrs.reporting,2018-11-13
Vm72RwSJPO0,201811,nRVSLGrSwUB,jF6cd1dU990,,135,openmrs.reporting,2018-11-13
Vm72RwSJPO0,201811,ntZ5oQV9221,jF6cd1dU990,,1316,openmrs.reporting,2018-11-13
Vm72RwSJPO0,201811,o5usJTUBu1U,jF6cd1dU990,,164,openmrs.reporting,2018-11-13
Vm72RwSJPO0,201811,oseYrSnwiO4,jF6cd1dU990,,227,openmrs.reporting,2018-11-13
Vm72RwSJPO0,201811,pEpNMmbB86Y,jF6cd1dU990,,527,openmrs.reporting,2018-11-13
Vm72RwSJPO0,201811,piv6dWHqNQc,jF6cd1dU990,,1562,openmrs.reporting,2018-11-13
Vm72RwSJPO0,201811,rPQHhoZ0pUI,jF6cd1dU990,,1040,openmrs.reporting,2018-11-13
Vm72RwSJPO0,201811,rxwA3feXlsv,jF6cd1dU990,,1348,openmrs.reporting,2018-11-13
Vm72RwSJPO0,201811,s3v5lgvAame,jF6cd1dU990,,196,openmrs.reporting,2018-11-13
Vm72RwSJPO0,201811,sArM7mYLgCH,jF6cd1dU990,,404,openmrs.reporting,2018-11-13
Vm72RwSJPO0,201811,seH3t681yNo,jF6cd1dU990,,5526,openmrs.reporting,2018-11-13
Vm72RwSJPO0,201811,seJf1An0i9r,jF6cd1dU990,,197,openmrs.reporting,2018-11-13
Vm72RwSJPO0,201811,sehxsIizo5W,jF6cd1dU990,,1235,openmrs.reporting,2018-11-13
Vm72RwSJPO0,201811,sheNdFEkizC,jF6cd1dU990,,1455,openmrs.reporting,2018-11-13
Vm72RwSJPO0,201811,t0PeB9bRxEF,jF6cd1dU990,,1688,openmrs.reporting,2018-11-13
Vm72RwSJPO0,201811,tDACiGlVIab,jF6cd1dU990,,1589,openmrs.reporting,2018-11-13
Vm72RwSJPO0,201811,uGCYJy1MEts,jF6cd1dU990,,393,openmrs.reporting,2018-11-13
Vm72RwSJPO0,201811,ua4KtwoCXTb,jF6cd1dU990,,501,openmrs.reporting,2018-11-13
Vm72RwSJPO0,201811,vXVGcMvdPJs,jF6cd1dU990,,801,openmrs.reporting,2018-11-13
Vm72RwSJPO0,201811,w4Wbvh93cR5,jF6cd1dU990,,2767,openmrs.reporting,2018-11-13
Vm72RwSJPO0,201811,w9OXTixiNTu,jF6cd1dU990,,255,openmrs.reporting,2018-11-13
Vm72RwSJPO0,201811,xV81RS4pjrj,jF6cd1dU990,,1384,openmrs.reporting,2018-11-13
Vm72RwSJPO0,201811,xjvW0SDADOv,jF6cd1dU990,,325,openmrs.reporting,2018-11-13
Vm72RwSJPO0,201811,xjwYMPhjvr5,jF6cd1dU990,,317,openmrs.reporting,2018-11-13
Vm72RwSJPO0,201811,y41CvHMIKKF,jF6cd1dU990,,414,openmrs.reporting,2018-11-13
Vm72RwSJPO0,201811,yIkbHvkgo3B,jF6cd1dU990,,340,openmrs.reporting,2018-11-13
Vm72RwSJPO0,201811,zpZe3QseTDL,jF6cd1dU990,,465,openmrs.reporting,2018-11-13
Vm72RwSJPO0,201811,zuq2otNo4Sk,jF6cd1dU990,,107,openmrs.reporting,2018-11-13
