dataelement,period,orgunit,categoryoptioncombo,attroptioncombo,value,storedby,timestamp
ABgYSUDHarm,201811,HtEMrABlow9,jF6cd1dU990,,5,openmrs.reporting,2019-01-11
ABgYSUDHarm,201811,I6DHuHO6aW1,jF6cd1dU990,,1,openmrs.reporting,2019-01-11
ABgYSUDHarm,201811,IkuYPoTSzh6,jF6cd1dU990,,4,openmrs.reporting,2019-01-11
ABgYSUDHarm,201811,JjuEecpOuyD,jF6cd1dU990,,7,openmrs.reporting,2019-01-11
ABgYSUDHarm,201811,K20sgY6YJlR,jF6cd1dU990,,5,openmrs.reporting,2019-01-11
ABgYSUDHarm,201811,KRL3eXcM1Qu,jF6cd1dU990,,1,openmrs.reporting,2019-01-11
ABgYSUDHarm,201811,M8tsjR0bHH0,jF6cd1dU990,,2,openmrs.reporting,2019-01-11
ABgYSUDHarm,201811,MLdM7fa1gm3,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
ABgYSUDHarm,201811,MwRndwhV4ic,jF6cd1dU990,,1,openmrs.reporting,2019-01-11
ABgYSUDHarm,201811,NELXfODqkAH,jF6cd1dU990,,5,openmrs.reporting,2019-01-11
ABgYSUDHarm,201811,NUJMk2HrGKq,jF6cd1dU990,,1,openmrs.reporting,2019-01-11
ABgYSUDHarm,201811,NlyjxHuFLcj,jF6cd1dU990,,1,openmrs.reporting,2019-01-11
ABgYSUDHarm,201811,Nz7DdmnSo19,jF6cd1dU990,,12,openmrs.reporting,2019-01-11
ABgYSUDHarm,201811,ONK6zzBcoUd,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
ABgYSUDHarm,201811,OWSEMgV8soN,jF6cd1dU990,,6,openmrs.reporting,2019-01-11
ABgYSUDHarm,201811,OcFOVtak37L,jF6cd1dU990,,4,openmrs.reporting,2019-01-11
ABgYSUDHarm,201811,PG191xLu5Kh,jF6cd1dU990,,1,openmrs.reporting,2019-01-11
ABgYSUDHarm,201811,PMlKNsmJnch,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
ABgYSUDHarm,201811,PicxoKa9Fcn,jF6cd1dU990,,3,openmrs.reporting,2019-01-11
ABgYSUDHarm,201811,PkrWIkAgFTl,jF6cd1dU990,,3,openmrs.reporting,2019-01-11
ABgYSUDHarm,201811,PrZ6w2gsdao,jF6cd1dU990,,5,openmrs.reporting,2019-01-11
ABgYSUDHarm,201811,Q4oXUFdTiKF,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
ABgYSUDHarm,201811,RG83TLWuP6B,jF6cd1dU990,,6,openmrs.reporting,2019-01-11
ABgYSUDHarm,201811,Rb3G7NEU8xu,jF6cd1dU990,,6,openmrs.reporting,2019-01-11
ABgYSUDHarm,201811,RdAmTGizx8L,jF6cd1dU990,,7,openmrs.reporting,2019-01-11
ABgYSUDHarm,201811,RoCx0wMPOFi,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
ABgYSUDHarm,201811,RoUYjQqQKcD,jF6cd1dU990,,1,openmrs.reporting,2019-01-11
ABgYSUDHarm,201811,SULKlJEmZ6G,jF6cd1dU990,,6,openmrs.reporting,2019-01-11
ABgYSUDHarm,201811,SYXmuICvTcN,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
ABgYSUDHarm,201811,SZfWjwl9za4,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
ABgYSUDHarm,201811,T233TRlr4Oi,jF6cd1dU990,,5,openmrs.reporting,2019-01-11
ABgYSUDHarm,201811,T4TNPx1loSV,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
ABgYSUDHarm,201811,T7y0nz2qsGJ,jF6cd1dU990,,4,openmrs.reporting,2019-01-11
ABgYSUDHarm,201811,TIce6Zmv4ht,jF6cd1dU990,,4,openmrs.reporting,2019-01-11
ABgYSUDHarm,201811,TK1aZ7rnE2m,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
ABgYSUDHarm,201811,UAX3lWWAfLt,jF6cd1dU990,,7,openmrs.reporting,2019-01-11
ABgYSUDHarm,201811,UNZJkWAAY4L,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
ABgYSUDHarm,201811,UPtFR2q8rxn,jF6cd1dU990,,6,openmrs.reporting,2019-01-11
ABgYSUDHarm,201811,UtLxLliaas8,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
ABgYSUDHarm,201811,V1pU5zowkHA,jF6cd1dU990,,5,openmrs.reporting,2019-01-11
ABgYSUDHarm,201811,VPv1fdtbIcf,jF6cd1dU990,,1,openmrs.reporting,2019-01-11
ABgYSUDHarm,201811,Vrk2ADgr1gt,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
ABgYSUDHarm,201811,W4mAa6wRkPr,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
ABgYSUDHarm,201811,We5EGKFrvL9,jF6cd1dU990,,1,openmrs.reporting,2019-01-11
ABgYSUDHarm,201811,XMeE8tiBlCN,jF6cd1dU990,,1,openmrs.reporting,2019-01-11
ABgYSUDHarm,201811,Y3RI78Vyoj2,jF6cd1dU990,,4,openmrs.reporting,2019-01-11
ABgYSUDHarm,201811,YOBmu9CXNsb,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
ABgYSUDHarm,201811,YWO3XF03oUk,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
ABgYSUDHarm,201811,Zj0YzOSi4GB,jF6cd1dU990,,7,openmrs.reporting,2019-01-11
ABgYSUDHarm,201811,av6ts4Npv6C,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
