dataelement,period,orgunit,categoryoptioncombo,attroptioncombo,value,storedby,timestamp
dcz25pp8iO4,201812,i4wr3dvAvkZ,QjjvoGauFeg,,124,openmrs.reporting,2019-01-23
dcz25pp8iO4,201812,j4P6U3xOulI,FEiFPNM8R1d,,117,openmrs.reporting,2019-01-23
dcz25pp8iO4,201812,j4P6U3xOulI,QjjvoGauFeg,,58,openmrs.reporting,2019-01-23
dcz25pp8iO4,201812,s3v5lgvAame,FEiFPNM8R1d,,16,openmrs.reporting,2019-01-23
dcz25pp8iO4,201812,s3v5lgvAame,QjjvoGauFeg,,4,openmrs.reporting,2019-01-23
eyrhXw0TgaH,201812,Rb3G7NEU8xu,MopUpXiLXlM,,42,openmrs.reporting,2019-01-23
eyrhXw0TgaH,201812,Rb3G7NEU8xu,oTUqr9J56DK,,306,openmrs.reporting,2019-01-23
eyrhXw0TgaH,201812,XMeE8tiBlCN,MopUpXiLXlM,,6,openmrs.reporting,2019-01-23
eyrhXw0TgaH,201812,XMeE8tiBlCN,oTUqr9J56DK,,112,openmrs.reporting,2019-01-23
eyrhXw0TgaH,201812,fy4UAe8WycA,MopUpXiLXlM,,32,openmrs.reporting,2019-01-23
eyrhXw0TgaH,201812,fy4UAe8WycA,oTUqr9J56DK,,180,openmrs.reporting,2019-01-23
eyrhXw0TgaH,201812,hSnC4R4RqoU,MopUpXiLXlM,,10,openmrs.reporting,2019-01-23
eyrhXw0TgaH,201812,hSnC4R4RqoU,oTUqr9J56DK,,65,openmrs.reporting,2019-01-23
eyrhXw0TgaH,201812,i4wr3dvAvkZ,MopUpXiLXlM,,44,openmrs.reporting,2019-01-23
eyrhXw0TgaH,201812,i4wr3dvAvkZ,oTUqr9J56DK,,356,openmrs.reporting,2019-01-23
eyrhXw0TgaH,201812,j4P6U3xOulI,MopUpXiLXlM,,19,openmrs.reporting,2019-01-23
eyrhXw0TgaH,201812,j4P6U3xOulI,oTUqr9J56DK,,156,openmrs.reporting,2019-01-23
eyrhXw0TgaH,201812,s3v5lgvAame,MopUpXiLXlM,,1,openmrs.reporting,2019-01-23
eyrhXw0TgaH,201812,s3v5lgvAame,oTUqr9J56DK,,19,openmrs.reporting,2019-01-23
fNK5vrvm6cM,201812,Rb3G7NEU8xu,H00exThzgWA,,0,openmrs.reporting,2019-01-23
fNK5vrvm6cM,201812,Rb3G7NEU8xu,Y9e8HJVeLOH,,1,openmrs.reporting,2019-01-23
fNK5vrvm6cM,201812,Rb3G7NEU8xu,oTUqr9J56DK,,32,openmrs.reporting,2019-01-23
fNK5vrvm6cM,201812,XMeE8tiBlCN,H00exThzgWA,,0,openmrs.reporting,2019-01-23
fNK5vrvm6cM,201812,XMeE8tiBlCN,Y9e8HJVeLOH,,0,openmrs.reporting,2019-01-23
fNK5vrvm6cM,201812,XMeE8tiBlCN,oTUqr9J56DK,,13,openmrs.reporting,2019-01-23
fNK5vrvm6cM,201812,fy4UAe8WycA,H00exThzgWA,,0,openmrs.reporting,2019-01-23
fNK5vrvm6cM,201812,fy4UAe8WycA,Y9e8HJVeLOH,,2,openmrs.reporting,2019-01-23
fNK5vrvm6cM,201812,fy4UAe8WycA,oTUqr9J56DK,,40,openmrs.reporting,2019-01-23
fNK5vrvm6cM,201812,hSnC4R4RqoU,H00exThzgWA,,1,openmrs.reporting,2019-01-23
fNK5vrvm6cM,201812,hSnC4R4RqoU,Y9e8HJVeLOH,,1,openmrs.reporting,2019-01-23
fNK5vrvm6cM,201812,hSnC4R4RqoU,oTUqr9J56DK,,40,openmrs.reporting,2019-01-23
fNK5vrvm6cM,201812,i4wr3dvAvkZ,H00exThzgWA,,0,openmrs.reporting,2019-01-23
fNK5vrvm6cM,201812,i4wr3dvAvkZ,Y9e8HJVeLOH,,1,openmrs.reporting,2019-01-23
fNK5vrvm6cM,201812,i4wr3dvAvkZ,oTUqr9J56DK,,48,openmrs.reporting,2019-01-23
fNK5vrvm6cM,201812,j4P6U3xOulI,H00exThzgWA,,0,openmrs.reporting,2019-01-23
fNK5vrvm6cM,201812,j4P6U3xOulI,Y9e8HJVeLOH,,0,openmrs.reporting,2019-01-23
fNK5vrvm6cM,201812,j4P6U3xOulI,oTUqr9J56DK,,22,openmrs.reporting,2019-01-23
fNK5vrvm6cM,201812,s3v5lgvAame,H00exThzgWA,,0,openmrs.reporting,2019-01-23
fNK5vrvm6cM,201812,s3v5lgvAame,Y9e8HJVeLOH,,0,openmrs.reporting,2019-01-23
fNK5vrvm6cM,201812,s3v5lgvAame,oTUqr9J56DK,,2,openmrs.reporting,2019-01-23
iokiEFhlfGH,201812,Rb3G7NEU8xu,MopUpXiLXlM,,61,openmrs.reporting,2019-01-23
iokiEFhlfGH,201812,Rb3G7NEU8xu,oTUqr9J56DK,,1283,openmrs.reporting,2019-01-23
iokiEFhlfGH,201812,XMeE8tiBlCN,MopUpXiLXlM,,37,openmrs.reporting,2019-01-23
iokiEFhlfGH,201812,XMeE8tiBlCN,oTUqr9J56DK,,937,openmrs.reporting,2019-01-23
iokiEFhlfGH,201812,fy4UAe8WycA,MopUpXiLXlM,,47,openmrs.reporting,2019-01-23
iokiEFhlfGH,201812,fy4UAe8WycA,oTUqr9J56DK,,788,openmrs.reporting,2019-01-23
iokiEFhlfGH,201812,hSnC4R4RqoU,MopUpXiLXlM,,53,openmrs.reporting,2019-01-23
iokiEFhlfGH,201812,hSnC4R4RqoU,oTUqr9J56DK,,1237,openmrs.reporting,2019-01-23
iokiEFhlfGH,201812,i4wr3dvAvkZ,MopUpXiLXlM,,82,openmrs.reporting,2019-01-23
iokiEFhlfGH,201812,i4wr3dvAvkZ,oTUqr9J56DK,,1661,openmrs.reporting,2019-01-23
iokiEFhlfGH,201812,j4P6U3xOulI,MopUpXiLXlM,,59,openmrs.reporting,2019-01-23
iokiEFhlfGH,201812,j4P6U3xOulI,oTUqr9J56DK,,1126,openmrs.reporting,2019-01-23
iokiEFhlfGH,201812,s3v5lgvAame,MopUpXiLXlM,,6,openmrs.reporting,2019-01-23
iokiEFhlfGH,201812,s3v5lgvAame,oTUqr9J56DK,,164,openmrs.reporting,2019-01-23
jeSKaCwwQM9,201812,Rb3G7NEU8xu,P2dEM4wZGn4,,10,openmrs.reporting,2019-01-23
jeSKaCwwQM9,201812,Rb3G7NEU8xu,q7k7VZrK7Ve,,7,openmrs.reporting,2019-01-23
jeSKaCwwQM9,201812,XMeE8tiBlCN,P2dEM4wZGn4,,1,openmrs.reporting,2019-01-23
jeSKaCwwQM9,201812,XMeE8tiBlCN,q7k7VZrK7Ve,,1,openmrs.reporting,2019-01-23
jeSKaCwwQM9,201812,fy4UAe8WycA,P2dEM4wZGn4,,0,openmrs.reporting,2019-01-23
jeSKaCwwQM9,201812,fy4UAe8WycA,q7k7VZrK7Ve,,5,openmrs.reporting,2019-01-23
jeSKaCwwQM9,201812,hSnC4R4RqoU,P2dEM4wZGn4,,8,openmrs.reporting,2019-01-23
jeSKaCwwQM9,201812,hSnC4R4RqoU,q7k7VZrK7Ve,,11,openmrs.reporting,2019-01-23
jeSKaCwwQM9,201812,i4wr3dvAvkZ,P2dEM4wZGn4,,15,openmrs.reporting,2019-01-23
jeSKaCwwQM9,201812,i4wr3dvAvkZ,q7k7VZrK7Ve,,18,openmrs.reporting,2019-01-23
jeSKaCwwQM9,201812,j4P6U3xOulI,P2dEM4wZGn4,,4,openmrs.reporting,2019-01-23
jeSKaCwwQM9,201812,j4P6U3xOulI,q7k7VZrK7Ve,,9,openmrs.reporting,2019-01-23
jeSKaCwwQM9,201812,s3v5lgvAame,P2dEM4wZGn4,,0,openmrs.reporting,2019-01-23
